tourney_date,surface,winner_name,loser_name,year
2000-02-21,Carpet,Rita Grande,Kimberly Po Messerli,2000
2000-02-21,Carpet,Rita Grande,Julie Halard Decugis,2000
2000-02-21,Carpet,Monica Seles,Amanda Coetzer,2000
2000-02-21,Carpet,Monica Seles,Nathalie Dechy,2000
2000-02-28,Hard,Anna Kournikova,Alina Jidkova,2000
2000-02-28,Hard,Lindsay Davenport,Anna Kournikova,2000
2000-02-28,Hard,Martina Hingis,Mary Pierce,2000
2000-02-28,Hard,Anna Kournikova,Ai Sugiyama,2000
2000-02-28,Hard,Mary Pierce,Nathalie Dechy,2000
2000-02-28,Hard,Martina Hingis,Sandrine Testud,2000
2000-02-28,Hard,Lindsay Davenport,Jennifer Capriati,2000
2000-02-28,Hard,Monica Seles,Barbara Schett,2000
2000-02-28,Hard,Ai Sugiyama,Julie Halard Decugis,2000
2000-02-28,Hard,Anna Kournikova,Sylvia Plischke,2000
2000-02-28,Hard,Nathalie Dechy,Meghann Shaughnessy,2000
2000-02-28,Hard,Mary Pierce,Sandra Nacuk,2000
2000-02-28,Hard,Sandrine Testud,Amy Frazier,2000
2000-02-28,Hard,Lindsay Davenport,Monica Seles,2000
2000-02-28,Hard,Jennifer Capriati,Alexandra Stevenson,2000
2000-02-28,Hard,Martina Hingis,Chanda Rubin,2000
2000-02-28,Hard,Chanda Rubin,Cara Black,2000
2000-02-28,Hard,Sandrine Testud,Dominique Monami,2000
2000-02-28,Hard,Sandra Nacuk,Henrieta Nagyova,2000
2000-02-28,Hard,Meghann Shaughnessy,Mirjana Lucic,2000
2000-02-28,Hard,Amy Frazier,Anke Huber,2000
2000-02-28,Hard,Sylvia Plischke,Elena Likhovtseva,2000
2000-02-28,Hard,Ai Sugiyama,Lisa Raymond,2000
2000-02-28,Hard,Barbara Schett,Holly Parkinson,2000
2000-02-28,Hard,Monica Seles,Silvija Talaja,2000
2000-02-28,Hard,Nathalie Dechy,Conchita Martinez,2000
2000-03-04,Grass,Kristen Van Elden,Tzu Ting Weng,2000
2000-03-04,Grass,Jenny Belobrajdic,Cindy Watson,2000
2000-03-04,Grass,Emma Gott,Beti Sekulovski,2000
2000-03-04,Grass,Giselle Swart,Cindy Watson,2000
2000-03-04,Grass,Mareze Joubert,Keiko Tameishi,2000
2000-03-04,Grass,Ljiljana Nanusevic,Nicole Sewell,2000
2000-03-04,Grass,Christina Wheeler,Biljana Dimovska,2000
2000-03-04,Grass,Akiko Morigami,Susanne Filipp,2000
2000-03-04,Grass,Jenny Belobrajdic,Kristen Van Elden,2000
2000-03-04,Grass,Kristen Van Elden,Riei Kawamata,2000
2000-03-04,Grass,Jenny Belobrajdic,Niki Tippins,2000
2000-03-04,Grass,Cindy Watson,Tomoe Hotta,2000
2000-03-04,Grass,Riei Kawamata,Nadia Johnston,2000
2000-03-04,Grass,Kristen Van Elden,Natalie Grandin,2000
2000-03-04,Grass,Mirielle Dittmann,Nicole Melch,2000
2000-03-04,Grass,Cindy Watson,Giselle Swart,2000
2000-03-04,Grass,Tomoe Hotta,Remi Tezuka,2000
2000-03-04,Grass,Nadia Johnston,Mareze Joubert,2000
2000-03-04,Grass,Riei Kawamata,Nicole Rencken,2000
2000-03-04,Grass,Natalie Grandin,Tomoe Hotta,2000
2000-03-04,Grass,Jenny Belobrajdic,Mirielle Dittmann,2000
2000-03-04,Grass,Nicole Melch,Aniela Mojzis,2000
2000-03-04,Grass,Leanne Baker,Jenny Belobrajdic,2000
2000-03-04,Grass,Jenny Belobrajdic,Natalie Dittmann,2000
2000-03-04,Grass,Akiko Morigami,Mirielle Dittmann,2000
2000-03-04,Grass,Mirielle Dittmann,Leanne Baker,2000
2000-03-04,Grass,Akiko Morigami,Natalie Grandin,2000
2000-03-04,Grass,Mirielle Dittmann,Riei Kawamata,2000
2000-03-04,Grass,Leanne Baker,I Ting Wang,2000
2000-03-04,Grass,Natalie Grandin,Giselle Swart,2000
2000-03-04,Grass,Akiko Morigami,Mareze Joubert,2000
2000-03-04,Grass,Mirielle Dittmann,Nadia Johnston,2000
2000-03-04,Grass,Riei Kawamata,Kylie Hunt,2000
2000-03-04,Grass,I Ting Wang,Satomi Kinjo,2000
2000-03-04,Grass,Natalie Grandin,Emily Hewson,2000
2000-03-04,Grass,Natalie Grandin,Kristen Van Elden,2000
2000-03-04,Grass,Giselle Swart,Emma Gott,2000
2000-03-04,Grass,Mareze Joubert,Ljiljana Nanusevic,2000
2000-03-04,Grass,Akiko Morigami,Christina Wheeler,2000
2000-03-04,Grass,Mirielle Dittmann,Susan Cowan,2000
2000-03-04,Grass,Nadia Johnston,Melanie Ann Clayton,2000
2000-03-04,Grass,Riei Kawamata,Niki Tippins,2000
2000-03-04,Grass,Kylie Hunt,Lucinda Gibbs,2000
2000-03-04,Grass,Leanne Baker,Remi Tezuka,2000
2000-03-04,Grass,I Ting Wang,Nicole Melch,2000
2000-03-04,Grass,Kristen Van Elden,Akiko Morigami,2000
2000-03-04,Grass,Bree Calderwood,Ljiljana Nanusevic,2000
2000-03-04,Grass,Nicole Melch,I Ting Wang,2000
2000-03-04,Grass,Kylie Hunt,Diana Gherghi,2000
2000-03-04,Grass,Mareze Joubert,Melanie Ann Clayton,2000
2000-03-04,Grass,Kristen Van Elden,Giselle Swart,2000
2000-03-04,Grass,Diana Gherghi,Bree Calderwood,2000
2000-03-04,Grass,Melanie Ann Clayton,Mirielle Dittmann,2000
2000-03-04,Grass,Mareze Joubert,Cindy Watson,2000
2000-03-04,Grass,Giselle Swart,Satomi Kinjo,2000
2000-03-04,Grass,Kristen Van Elden,Tomoe Hotta,2000
2000-03-04,Grass,Natalie Grandin,Tzu Ting Weng,2000
2000-03-04,Grass,Kylie Hunt,Jenny Belobrajdic,2000
2000-03-04,Grass,Mirielle Dittmann,Ljiljana Nanusevic,2000
2000-03-04,Grass,Lucinda Gibbs,Susanne Filipp,2000
2000-03-04,Grass,Diana Gherghi,Leanne Baker,2000
2000-03-04,Grass,Melanie Ann Clayton,Christina Wheeler,2000
2000-03-04,Grass,Cindy Watson,Nicole Rencken,2000
2000-03-04,Grass,Mareze Joubert,Riei Kawamata,2000
2000-03-04,Grass,Satomi Kinjo,Beti Sekulovski,2000
2000-03-04,Grass,Tomoe Hotta,Niki Tippins,2000
2000-03-04,Grass,Kristen Van Elden,Darya Ivanov,2000
2000-03-04,Grass,Tzu Ting Weng,Marion Walter,2000
2000-03-04,Grass,Nicole Melch,Remi Tezuka,2000
2000-03-04,Grass,Akiko Morigami,I Ting Wang,2000
2000-03-04,Grass,Akiko Morigami,Kristen Van Elden,2000
2000-03-04,Grass,Mareze Joubert,Kylie Hunt,2000
2000-03-04,Grass,Akiko Morigami,Nicole Melch,2000
2000-03-04,Grass,Melanie Ann Clayton,I Ting Wang,2000
2000-03-04,Grass,Akiko Morigami,Melanie Ann Clayton,2000
2000-03-04,Grass,Kristen Van Elden,Susanne Filipp,2000
2000-03-04,Grass,Emily Hewson,Tzu Ting Weng,2000
2000-03-04,Grass,Natalie Grandin,Christina Wheeler,2000
2000-03-04,Grass,Nicole Rencken,Leanne Baker,2000
2000-03-04,Grass,Riei Kawamata,Satomi Kinjo,2000
2000-03-04,Grass,Nadia Johnston,Natalie Dittmann,2000
2000-03-04,Grass,Mareze Joubert,Emma Gott,2000
2000-03-04,Grass,Tomoe Hotta,Susan Cowan,2000
2000-03-04,Grass,Remi Tezuka,Keiko Tameishi,2000
2000-03-04,Grass,Melanie Ann Clayton,Mareze Joubert,2000
2000-03-04,Grass,Cindy Watson,Nicole Sewell,2000
2000-03-04,Grass,Niki Tippins,Kylie Hunt,2000
2000-03-04,Grass,Giselle Swart,Karolina Sadaj,2000
2000-03-04,Grass,Jenny Belobrajdic,Diana Gherghi,2000
2000-03-04,Grass,Natalie Grandin,Cindy Watson,2000
2000-03-04,Grass,Diana Gherghi,Kylie Hunt,2000
2000-03-04,Grass,Giselle Swart,Riei Kawamata,2000
2000-03-04,Grass,Mareze Joubert,Jenny Belobrajdic,2000
2000-03-04,Grass,Jenny Belobrajdic,Tomoe Hotta,2000
2000-03-04,Grass,Mareze Joubert,Nadia Johnston,2000
2000-03-04,Grass,Melanie Ann Clayton,Natalie Grandin,2000
2000-03-04,Grass,Mirielle Dittmann,Diana Gherghi,2000
2000-03-04,Grass,Mareze Joubert,Giselle Swart,2000
2000-03-04,Grass,Kristen Van Elden,Leanne Baker,2000
2000-03-10,Hard,Lindsay Davenport,Conchita Martinez,2000
2000-03-10,Hard,Conchita Martinez,Magdalena Maleeva,2000
2000-03-10,Hard,Martina Hingis,Mary Pierce,2000
2000-03-10,Hard,Lindsay Davenport,Elena Dementieva,2000
2000-03-10,Hard,Lindsay Davenport,Martina Hingis,2000
2000-03-10,Hard,Nathalie Tauziat,Anne Gaelle Sidot,2000
2000-03-10,Hard,Mary Pierce,Sonya Jeyaseelan,2000
2000-03-10,Hard,Chanda Rubin,Maureen Drake,2000
2000-03-10,Hard,Elena Dementieva,Chanda Rubin,2000
2000-03-10,Hard,Ai Sugiyama,Olga Barabanschikova,2000
2000-03-10,Hard,Magdalena Grzybowska,Anna Smashnova,2000
2000-03-10,Hard,Barbara Schett,Kristina Brandi,2000
2000-03-10,Hard,Sabine Appelmans,Tara Snyder,2000
2000-03-10,Hard,Patty Schnyder,Marissa Irvin,2000
2000-03-10,Hard,Monica Seles,Silvia Farina Elia,2000
2000-03-10,Hard,Serena Williams,Alexandra Stevenson,2000
2000-03-10,Hard,Rita Grande,Jana Nejedly,2000
2000-03-10,Hard,Tatiana Panova,Nicole Pratt,2000
2000-03-10,Hard,Kim Clijsters,Amelie Mauresmo,2000
2000-03-10,Hard,Elena Likhovtseva,Sylvia Plischke,2000
2000-03-10,Hard,Mirjana Lucic,Janet Lee,2000
2000-03-10,Hard,Corina Morariu,Cristina Torrens Valero,2000
2000-03-10,Hard,Anna Kournikova,Denisa Chladkova,2000
2000-03-10,Hard,Nathalie Dechy,Meghann Shaughnessy,2000
2000-03-10,Hard,Magui Serna,Daja Bedanova,2000
2000-03-10,Hard,Elena Dementieva,Anke Huber,2000
2000-03-10,Hard,Sandrine Testud,Sarah Pitkowski Malcor,2000
2000-03-10,Hard,Karina Habsudova,Anne Kremer,2000
2000-03-10,Hard,Mary Pierce,Serena Williams,2000
2000-03-10,Hard,Elena Dementieva,Magui Serna,2000
2000-03-10,Hard,Lindsay Davenport,Julie Halard Decugis,2000
2000-03-10,Hard,Emmanuelle Gagliardi,Gala Leon Garcia,2000
2000-03-10,Hard,Dominique Monami,Amanda Coetzer,2000
2000-03-10,Hard,Julie Halard Decugis,Angeles Montolio,2000
2000-03-10,Hard,Ruxandra Dragomir Ilie,Lilia Osterloh,2000
2000-03-10,Hard,Natalia Zvereva,Lisa Raymond,2000
2000-03-10,Hard,Lindsay Davenport,Irina Spirlea,2000
2000-03-10,Hard,Martina Hingis,Ai Sugiyama,2000
2000-03-10,Hard,Barbara Schett,Magdalena Grzybowska,2000
2000-03-10,Hard,Sabine Appelmans,Cara Black,2000
2000-03-10,Hard,Monica Seles,Patty Schnyder,2000
2000-03-10,Hard,Serena Williams,Rita Grande,2000
2000-03-10,Hard,Kim Clijsters,Tatiana Panova,2000
2000-03-10,Hard,Elena Likhovtseva,Mirjana Lucic,2000
2000-03-10,Hard,Mary Pierce,Corina Morariu,2000
2000-03-10,Hard,Nathalie Dechy,Anna Kournikova,2000
2000-03-10,Hard,Martina Hingis,Amy Frazier,2000
2000-03-10,Hard,Chanda Rubin,Sandrine Testud,2000
2000-03-10,Hard,Karina Habsudova,Nathalie Tauziat,2000
2000-03-10,Hard,Conchita Martinez,Jelena Dokic,2000
2000-03-10,Hard,Dominique Monami,Emmanuelle Gagliardi,2000
2000-03-10,Hard,Julie Halard Decugis,Ruxandra Dragomir Ilie,2000
2000-03-10,Hard,Lindsay Davenport,Natalia Zvereva,2000
2000-03-10,Hard,Martina Hingis,Barbara Schett,2000
2000-03-10,Hard,Monica Seles,Sabine Appelmans,2000
2000-03-10,Hard,Serena Williams,Kim Clijsters,2000
2000-03-10,Hard,Mary Pierce,Elena Likhovtseva,2000
2000-03-10,Hard,Elena Dementieva,Nathalie Dechy,2000
2000-03-10,Hard,Chanda Rubin,Karina Habsudova,2000
2000-03-10,Hard,Conchita Martinez,Dominique Monami,2000
2000-03-10,Hard,Martina Hingis,Monica Seles,2000
2000-03-10,Hard,Lilia Osterloh,Rita Kuti Kis,2000
2000-03-10,Hard,Cara Black,Jennifer Capriati,2000
2000-03-10,Hard,Emmanuelle Gagliardi,Henrieta Nagyova,2000
2000-03-10,Hard,Olga Barabanschikova,Marlene Weingartner,2000
2000-03-10,Hard,Jelena Dokic,Silvija Talaja,2000
2000-03-10,Hard,Angeles Montolio,Sandra Kleinova,2000
2000-03-10,Hard,Tara Snyder,Amelie Cocheteux,2000
2000-03-10,Hard,Marissa Irvin,Tamarine Tanasugarn,2000
2000-03-10,Hard,Jana Nejedly,Paola Suarez,2000
2000-03-10,Hard,Rita Grande,Anastasia Myskina,2000
2000-03-10,Hard,Magdalena Grzybowska,Alina Jidkova,2000
2000-03-10,Hard,Sonya Jeyaseelan,Jessica Steck,2000
2000-03-10,Hard,Daja Bedanova,Tina Pisnik,2000
2000-03-10,Hard,Elena Dementieva,Katarina Srebotnik,2000
2000-03-10,Hard,Maureen Drake,Erika De Lone,2000
2000-03-10,Hard,Karina Habsudova,Brie Rippner,2000
2000-03-10,Hard,Magdalena Maleeva,Maria Sanchez Lorenzo,2000
2000-03-10,Hard,Janet Lee,Holly Parkinson,2000
2000-03-20,Hard,Lindsay Davenport,Nadia Petrova,2000
2000-03-20,Hard,Jennifer Capriati,Serena Williams,2000
2000-03-20,Hard,Sandrine Testud,Elena Dementieva,2000
2000-03-20,Hard,Nadia Petrova,Sabine Appelmans,2000
2000-03-20,Hard,Lindsay Davenport,Elena Likhovtseva,2000
2000-03-20,Hard,Martina Hingis,Amanda Coetzer,2000
2000-03-20,Hard,Monica Seles,Amy Frazier,2000
2000-03-20,Hard,Sandrine Testud,Jennifer Capriati,2000
2000-03-20,Hard,Martina Hingis,Monica Seles,2000
2000-03-20,Hard,Daja Bedanova,Marlene Weingartner,2000
2000-03-20,Hard,Kristina Brandi,Melissa Middleton,2000
2000-03-20,Hard,Tamarine Tanasugarn,Alina Jidkova,2000
2000-03-20,Hard,Adriana Gersi,Lenka Nemeckova,2000
2000-03-20,Hard,Holly Parkinson,Magdalena Grzybowska,2000
2000-03-20,Hard,Anastasia Myskina,Corina Morariu,2000
2000-03-20,Hard,Rita Kuti Kis,Andrea Glass,2000
2000-03-20,Hard,Jelena Dokic,Nana Smith,2000
2000-03-20,Hard,Tara Snyder,Olga Barabanschikova,2000
2000-03-20,Hard,Karina Habsudova,Joannette Kruger,2000
2000-03-20,Hard,Angeles Montolio,Sonya Jeyaseelan,2000
2000-03-20,Hard,Tatiana Poutchek,Kristie Boogert,2000
2000-03-20,Hard,Maureen Drake,Sandra Kleinova,2000
2000-03-20,Hard,Sabine Appelmans,Silvia Farina Elia,2000
2000-03-20,Hard,Kim Clijsters,Adriana Gersi,2000
2000-03-20,Hard,Elena Likhovtseva,Maria Sanchez Lorenzo,2000
2000-03-20,Hard,Monica Seles,Anna Kournikova,2000
2000-03-20,Hard,Amy Frazier,Nathalie Dechy,2000
2000-03-20,Hard,Amanda Coetzer,Conchita Martinez,2000
2000-03-20,Hard,Martina Hingis,Kim Clijsters,2000
2000-03-20,Hard,Lindsay Davenport,Silvija Talaja,2000
2000-03-20,Hard,Elena Likhovtseva,Ruxandra Dragomir Ilie,2000
2000-03-20,Hard,Sabine Appelmans,Arantxa Sanchez Vicario,2000
2000-03-20,Hard,Nadia Petrova,Anastasia Myskina,2000
2000-03-20,Hard,Elena Dementieva,Sarah Pitkowski Malcor,2000
2000-03-20,Hard,Sandrine Testud,Sylvia Plischke,2000
2000-03-20,Hard,Arantxa Sanchez Vicario,Cristina Torrens Valero,2000
2000-03-20,Hard,Jennifer Capriati,Chanda Rubin,2000
2000-03-20,Hard,Monica Seles,Lisa Raymond,2000
2000-03-20,Hard,Anna Kournikova,Natalia Zvereva,2000
2000-03-20,Hard,Amy Frazier,Anke Huber,2000
2000-03-20,Hard,Nathalie Dechy,Nathalie Tauziat,2000
2000-03-20,Hard,Conchita Martinez,Patty Schnyder,2000
2000-03-20,Hard,Amanda Coetzer,Dominique Monami,2000
2000-03-20,Hard,Martina Hingis,Anne Gaelle Sidot,2000
2000-03-20,Hard,Lindsay Davenport,Anne Kremer,2000
2000-03-20,Hard,Silvija Talaja,Tina Pisnik,2000
2000-03-20,Hard,Ruxandra Dragomir Ilie,Tatiana Panova,2000
2000-03-20,Hard,Serena Williams,Ai Sugiyama,2000
2000-03-20,Hard,Irina Spirlea,Katarina Srebotnik,2000
2000-03-20,Hard,Jennifer Hopkins,Lubomira Bacheva,2000
2000-03-20,Hard,Lilia Osterloh,Mashona Washington,2000
2000-03-20,Hard,Adriana Gersi,Barbara Schett,2000
2000-03-20,Hard,Dominique Monami,Holly Parkinson,2000
2000-03-20,Hard,Amanda Coetzer,Daja Bedanova,2000
2000-03-20,Hard,Denisa Chladkova,Catalina Cristea,2000
2000-03-20,Hard,Conchita Martinez,Jelena Dokic,2000
2000-03-20,Hard,Nathalie Tauziat,Tara Snyder,2000
2000-03-20,Hard,Nathalie Dechy,Karina Habsudova,2000
2000-03-20,Hard,Amy Frazier,Angeles Montolio,2000
2000-03-20,Hard,Anke Huber,Tatiana Poutchek,2000
2000-03-20,Hard,Anna Kournikova,Jennifer Hopkins,2000
2000-03-20,Hard,Natalia Zvereva,Irina Spirlea,2000
2000-03-20,Hard,Kim Clijsters,Tamarine Tanasugarn,2000
2000-03-20,Hard,Lisa Raymond,Denisa Chladkova,2000
2000-03-20,Hard,Lindsay Davenport,Sandrine Testud,2000
2000-03-20,Hard,Martina Hingis,Lindsay Davenport,2000
2000-03-20,Hard,Nadia Petrova,Julie Halard Decugis,2000
2000-03-20,Hard,Elena Dementieva,Mary Pierce,2000
2000-03-20,Hard,Sarah Pitkowski Malcor,Cara Black,2000
2000-03-20,Hard,Sylvia Plischke,Nicole Pratt,2000
2000-03-20,Hard,Sandrine Testud,Fabiola Zuluaga,2000
2000-03-20,Hard,Jennifer Capriati,Brie Rippner,2000
2000-03-20,Hard,Chanda Rubin,Amelie Cocheteux,2000
2000-03-20,Hard,Ai Sugiyama,Erika De Lone,2000
2000-03-20,Hard,Serena Williams,Magdalena Maleeva,2000
2000-03-20,Hard,Monica Seles,Lilia Osterloh,2000
2000-03-20,Hard,Anne Gaelle Sidot,Kristina Brandi,2000
2000-03-20,Hard,Patty Schnyder,Rita Kuti Kis,2000
2000-03-20,Hard,Anne Kremer,Mirjana Lucic,2000
2000-03-20,Hard,Magdalena Maleeva,Rita Grande,2000
2000-03-20,Hard,Erika De Lone,Patricia Wartusch,2000
2000-03-20,Hard,Amelie Cocheteux,Paola Suarez,2000
2000-03-20,Hard,Brie Rippner,Els Callens,2000
2000-03-20,Hard,Martina Hingis,Maureen Drake,2000
2000-03-20,Hard,Nicole Pratt,Jana Nejedly,2000
2000-03-20,Hard,Cara Black,Asa Carlsson,2000
2000-03-20,Hard,Elena Dementieva,Daniela Hantuchova,2000
2000-03-20,Hard,Fabiola Zuluaga,Iva Majoli,2000
2000-03-20,Hard,Anastasia Myskina,Alexandra Stevenson,2000
2000-03-20,Hard,Silvia Farina Elia,Gala Leon Garcia,2000
2000-03-20,Hard,Cristina Torrens Valero,Vanessa Webb,2000
2000-03-20,Hard,Maria Sanchez Lorenzo,Florencia Labat,2000
2000-03-20,Hard,Tina Pisnik,Anna Smashnova,2000
2000-03-20,Hard,Tatiana Panova,Emmanuelle Gagliardi,2000
2000-03-20,Hard,Nadia Petrova,Magui Serna,2000
2000-03-28,Clay,Asja Tankic,Stella Kristjansdottir,2000
2000-03-28,Clay,Azra Resic,Iris Staub,2000
2000-03-28,Clay,Kaia Kanepi,Natalia Volcova,2000
2000-03-28,Clay,Svetlana Komleva,Maret Ani,2000
2000-03-28,Clay,Mariem Nissaf Bouchlaka,Kelesitse Makgale,2000
2000-03-28,Clay,Nadia Kilani,Kago Phatshwane,2000
2000-03-28,Clay,Charlotte Aagaard,Angelika Schadler,2000
2000-03-28,Clay,Eva Dyrberg,Sabrina Vogt,2000
2000-03-28,Clay,Marina Lazarovska,Corinne Ng Tung Hing,2000
2000-03-28,Clay,Ana Gasparyan,Ilona Jarkova,2000
2000-03-28,Clay,Edita Liachoviciute,Sona Saringulyan,2000
2000-03-28,Clay,Dalia El Sheikh,Pavlina Akritas,2000
2000-03-28,Clay,Yomna Farid,Annita Stylianidou,2000
2000-03-28,Clay,Dragana Zaric,Salome Devidze,2000
2000-03-28,Clay,Margalita Chakhnashvili,Katarina Misic,2000
2000-03-28,Clay,Aina Rafolomanantsiatosika,Feriel Esseghir,2000
2000-03-28,Clay,Siham Soumeya Ben Nacer,Valisoa Rafolomanantsiatosika,2000
2000-03-28,Clay,Helga Vieira,Mamotebang Molise,2000
2000-03-28,Clay,Kelly Liggan,Lisa Camenzuli,2000
2000-03-28,Clay,Yvonne Doyle,Sarah Wetz,2000
2000-03-28,Clay,Cristina Correia,Tankiso Letseka,2000
2000-03-28,Clay,Biljana Dimovska,Lisa Gebert,2000
2000-03-29,Clay,Asja Tankic,Mariem Nissaf Bouchlaka,2000
2000-03-29,Clay,Edita Liachoviciute,Dina Khalil,2000
2000-03-29,Clay,Margalita Chakhnashvili,Ana Gasparyan,2000
2000-03-29,Clay,Ilona Jarkova,Yomna Farid,2000
2000-03-29,Clay,Salome Devidze,Sona Saringulyan,2000
2000-03-29,Clay,Sabrina Vogt,Iris Staub,2000
2000-03-29,Clay,Marina Lazarovska,Helen Asciak,2000
2000-03-29,Clay,Biljana Dimovska,Lisa Camenzuli,2000
2000-03-29,Clay,Renata Ljukovcan,Pavlina Akritas,2000
2000-03-29,Clay,Yvonne Doyle,Evelyn Otula,2000
2000-03-29,Clay,Dragana Zaric,Annita Stylianidou,2000
2000-03-29,Clay,Ana Catarina Nogueira,Aina Rafolomanantsiatosika,2000
2000-03-29,Clay,Angela Cardoso,Vonjiniana Rasamuel,2000
2000-03-29,Clay,Natalia Volcova,Siham Soumeya Ben Nacer,2000
2000-03-29,Clay,Svetlana Komleva,Feriel Esseghir,2000
2000-03-29,Clay,Karina Ildor Jacobsgaard,Ntswaki Mawela,2000
2000-03-29,Clay,Rikke Faurfelt,Kago Phatshwane,2000
2000-03-29,Clay,Azra Resic,Nadia Kilani,2000
2000-03-29,Clay,Kelly Liggan,Esther Mbugua,2000
2000-03-29,Clay,Angelika Schadler,Sigurlaug Sigurdardottir,2000
2000-03-29,Clay,Maret Ani,Tankiso Letseka,2000
2000-03-29,Clay,Liina Suurvarik,Mamotebang Molise,2000
2000-03-30,Clay,Margalita Chakhnashvili,Yomna Farid,2000
2000-03-30,Clay,Carol Cassar Torreggiani,Evelyn Otula,2000
2000-03-30,Clay,Lisa Camenzuli,Christine Lukalo,2000
2000-03-30,Clay,Angela Cardoso,Natalia Volcova,2000
2000-03-30,Clay,Maret Ani,Feriel Esseghir,2000
2000-03-30,Clay,Kaia Kanepi,Siham Soumeya Ben Nacer,2000
2000-03-30,Clay,Svetlana Komleva,Ana Catarina Nogueira,2000
2000-03-30,Clay,Asja Tankic,Kelesitse Makgale,2000
2000-03-30,Clay,Azra Resic,Kago Phatshwane,2000
2000-03-30,Clay,Eva Dyrberg,Iris Staub,2000
2000-03-30,Clay,Charlotte Aagaard,Sigurlaug Sigurdardottir,2000
2000-03-30,Clay,Ilona Jarkova,Annita Stylianidou,2000
2000-03-30,Clay,Edita Liachoviciute,Pavlina Akritas,2000
2000-03-30,Clay,Salome Devidze,Dalia El Sheikh,2000
2000-03-30,Clay,Aina Rafolomanantsiatosika,Mamotebang Molise,2000
2000-03-30,Clay,Tankiso Letseka,Valisoa Rafolomanantsiatosika,2000
2000-03-30,Clay,Selima Sfar,Sabrina Vogt,2000
2000-03-30,Clay,Angelika Schadler,Mariem Nissaf Bouchlaka,2000
2000-03-30,Clay,Kelly Liggan,Lisa Gebert,2000
2000-03-30,Clay,Yvonne Doyle,Corinne Ng Tung Hing,2000
2000-03-30,Clay,Marina Petrovic,Sona Saringulyan,2000
2000-03-30,Clay,Katarina Misic,Ana Gasparyan,2000
2000-03-31,Clay,Helen Asciak,Alice Lamport,2000
2000-03-31,Clay,Selima Sfar,Iris Staub,2000
2000-03-31,Clay,Angelika Schadler,Kelesitse Makgale,2000
2000-03-31,Clay,Sabrina Vogt,Kago Phatshwane,2000
2000-03-31,Clay,Azza Abbou,Sigurlaug Sigurdardottir,2000
2000-03-31,Clay,Lisa Camenzuli,Lisa Gebert,2000
2000-03-31,Clay,Nino Esebua,Pavlina Akritas,2000
2000-03-31,Clay,Maret Ani,Aina Rafolomanantsiatosika,2000
2000-03-31,Clay,Ana Catarina Nogueira,Feriel Esseghir,2000
2000-03-31,Clay,Sihem Ben Youcef,Helga Vieira,2000
2000-03-31,Clay,Margalita Chakhnashvili,Annita Stylianidou,2000
2000-03-31,Clay,Biljana Dimovska,Esther Mbugua,2000
2000-03-31,Clay,Olga Cosic,Tankiso Letseka,2000
2000-03-31,Clay,Svetlana Komleva,Mamotebang Molise,2000
2000-03-31,Clay,Ana Gasparyan,Dalia El Sheikh,2000
2000-03-31,Clay,Dina Khalil,Sona Saringulyan,2000
2000-03-31,Clay,Dragana Zaric,Edita Liachoviciute,2000
2000-03-31,Clay,Katarina Misic,Ilona Jarkova,2000
2000-03-31,Clay,Eva Dyrberg,Azra Resic,2000
2000-03-31,Clay,Charlotte Aagaard,Asja Tankic,2000
2000-03-31,Clay,Kaia Kanepi,Vonjiniana Rasamuel,2000
2000-03-31,Clay,Marina Lazarovska,Evelyn Otula,2000
2000-04-01,Clay,Asja Tankic,Angelika Schadler,2000
2000-04-01,Clay,Kaia Kanepi,Angela Cardoso,2000
2000-04-01,Clay,Maret Ani,Ana Catarina Nogueira,2000
2000-04-01,Clay,Alice Lamport,Esther Mbugua,2000
2000-04-01,Clay,Corinne Ng Tung Hing,Evelyn Otula,2000
2000-04-01,Clay,Kelly Liggan,Biljana Dimovska,2000
2000-04-01,Clay,Charlotte Aagaard,Azza Abbou,2000
2000-04-01,Clay,Hermine Sukiasyan,Elya Constanta,2000
2000-04-01,Clay,Pavlina Akritas,Tatevik Babayan,2000
2000-04-01,Clay,Marina Lazarovska,Yvonne Doyle,2000
2000-04-01,Clay,Salome Devidze,Lina Stanciute,2000
2000-04-01,Clay,Siham Soumeya Ben Nacer,Tankiso Letseka,2000
2000-04-01,Clay,Natalia Volcova,Valisoa Rafolomanantsiatosika,2000
2000-04-01,Clay,Svetlana Komleva,Solange Rasoarivelo,2000
2000-04-01,Clay,Kelesitse Makgale,Stella Kristjansdottir,2000
2000-04-01,Clay,Iris Staub,Kago Phatshwane,2000
2000-04-10,Clay,Ai Sugiyama,Irina Spirlea,2000
2000-04-10,Clay,Jelena Dokic,Rita Grande,2000
2000-04-10,Clay,Conchita Martinez,Elena Dementieva,2000
2000-04-10,Clay,Patty Schnyder,Sandrine Testud,2000
2000-04-10,Clay,Elena Likhovtseva,Henrieta Nagyova,2000
2000-04-10,Clay,Silvija Talaja,Alexandra Stevenson,2000
2000-04-10,Clay,Mary Pierce,Tracy Almeda Singian,2000
2000-04-10,Clay,Paola Suarez,Tzipi Obziler,2000
2000-04-10,Clay,Sonya Jeyaseelan,Magdalena Maleeva,2000
2000-04-10,Clay,Lisa Raymond,Jennifer Hopkins,2000
2000-04-10,Clay,Nicole Pratt,Fabiola Zuluaga,2000
